place_ratings,place_name,category,city,price,rating,Image_URL,Latitude,Longitude
4,Bangsal Pagelaran,Budaya,Yogyakarta,5000,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Yogyakarta_Sultanate_Hamengkubhuwono_X_Emblem.svg/langid-500px-Yogyakarta_Sultanate_Hamengkubhuwono_X_Emblem.svg.png,-7.8053068,110.3642689
5,Glamping Lakeside Rancabali,Taman Hiburan,Bandung,30000,4.4,https://upload.wikimedia.org/wikipedia/commons/4/43/Junghuhn_See_Telaga_Patengan_auf_Java.jpg,,
5,Pasar Beringharjo,Pusat Perbelanjaan,Yogyakarta,0,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Bringharjo_Market_Yogyakarta_-_Pasar_Bringharjo_Jogja_%282025%29_-_img_06.jpg/3840px-Bringharjo_Market_Yogyakarta_-_Pasar_Bringharjo_Jogja_%282025%29_-_img_06.jpg,,
2,Wisata Alam Mangrove Angke,Cagar Alam,Jakarta,25000,4.3,https://upload.wikimedia.org/wikipedia/commons/6/6d/PIK_Centre.jpg,,
4,The Lost World Castle,Taman Hiburan,Yogyakarta,30000,4.3,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/The_Lost_World_Castle.jpg/3840px-The_Lost_World_Castle.jpg,-7.6037962,110.4512542
2,Klenteng Jin De Yuan,Tempat Ibadah,Jakarta,0,4.5,https://upload.wikimedia.org/wikipedia/commons/f/f5/Klenteng_Jin_De_Yuan%2C_Glodok%2C_Jakarta.jpg,,
5,Taman Budaya Jawa Barat,Budaya,Bandung,0,4.3,https://upload.wikimedia.org/wikipedia/id/0/0a/Patung_Wisnu_di_GWK.jpeg,-6.869945,107.6196998
4,Candi Sewu,Budaya,Yogyakarta,50000,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Candi_Sewu_viewed_from_the_south%2C_23_November_2013.jpg/3840px-Candi_Sewu_viewed_from_the_south%2C_23_November_2013.jpg,,
2,Tugu Pal Putih Jogja,Taman Hiburan,Yogyakarta,0,4.7,https://upload.wikimedia.org/wikipedia/commons/1/1a/Yogyakarta_Indonesia_Tugu-Yogyakarta-01.jpg,-7.7829099,110.3670713
5,Gunung Manglayang,Cagar Alam,Bandung,7500,4.5,https://upload.wikimedia.org/wikipedia/commons/0/00/Mont_Manglayang.jpg,-6.8810787,107.7357178
5,Museum Mpu Tantular,Budaya,Surabaya,2000,4.4,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Mpu_Tantular_Museum.jpg/3840px-Mpu_Tantular_Museum.jpg,,
1,Pantai Jungwok,Bahari,Yogyakarta,5000,4.6,https://upload.wikimedia.org/wikipedia/commons/1/15/Pantai_Jungwook.jpg,-8.1980959,110.7120018
2,Puncak Kebun Buah Mangunan,Taman Hiburan,Yogyakarta,5000,4.6,https://upload.wikimedia.org/wikipedia/commons/d/d9/Puncak_Pinus_Becici.jpg,,
1,La Kana Chapel,Taman Hiburan,Semarang,35000,4.5,https://upload.wikimedia.org/wikipedia/commons/6/64/Houghton_Lowell_1238.5_%28A%29_-_Wuthering_Heights%2C_1847.jpg,,
2,Kampung Wisata Rejowinangun,Budaya,Yogyakarta,0,4.3,https://upload.wikimedia.org/wikipedia/id/3/30/Kampung_Coklat_Blitar.jpg,,
5,Ocean Ecopark,Taman Hiburan,Jakarta,180000,4.0,https://upload.wikimedia.org/wikipedia/id/thumb/3/3e/Logo_Taman_Impian_Jaya_Ancol_%282022%29.svg/langid-960px-Logo_Taman_Impian_Jaya_Ancol_%282022%29.svg.png,,
1,Museum Taman Prasasti,Budaya,Jakarta,2000,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Tombstones_taman_prasasti.jpg/3840px-Tombstones_taman_prasasti.jpg,-6.1723712,106.8195429
3,Kampoeng Djadhoel Semarang,Budaya,Semarang,10000,4.7,https://picsum.photos/seed/KampoengDjadhoelSemarang/400/250,,
1,Kawah Putih,Cagar Alam,Bandung,81000,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Kawah_Putih_Lake_from_the_viewing_platform%2C_Bandung_Regency%2C_2014-08-21.jpg/3840px-Kawah_Putih_Lake_from_the_viewing_platform%2C_Bandung_Regency%2C_2014-08-21.jpg,-7.1661181,107.4022669
1,The World Landmarks - Merapi Park Yogyakarta,Taman Hiburan,Yogyakarta,22000,4.2,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Merapi_Park.jpg/3840px-Merapi_Park.jpg,,
1,Grojogan Watu Purbo Bangunrejo,Taman Hiburan,Yogyakarta,10000,4.5,https://picsum.photos/seed/GrojoganWatuPurboBangunrejo/400/250,,
3,Tafso Barn,Cagar Alam,Bandung,0,4.2,https://picsum.photos/seed/TafsoBarn/400/250,,
2,Dusun Bambu,Taman Hiburan,Bandung,25000,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Desa_Sade%2C_Lombok.jpg/3840px-Desa_Sade%2C_Lombok.jpg,-6.7899841,107.5786457
3,Pesona Nirwana Waterpark & Cottages,Taman Hiburan,Bandung,50000,4.1,https://picsum.photos/seed/PesonaNirwanaWaterpark&Cottages/400/250,,
1,Wisata Kuliner Pecenongan,Pusat Perbelanjaan,Jakarta,0,5.0,https://picsum.photos/seed/WisataKulinerPecenongan/400/250,,
1,Sumur Gumuling,Taman Hiburan,Yogyakarta,7000,4.5,https://upload.wikimedia.org/wikipedia/commons/4/42/COLLECTIE_TROPENMUSEUM_Gebedsruimte_in_Taman_Sari_het_waterkasteel_van_de_Sultan_van_Yogyakarta_TMnr_10016553.jpg,-7.808775,110.3591432
4,Gereja Katedral Santo Petrus Bandung,Tempat Ibadah,Bandung,0,4.8,https://upload.wikimedia.org/wikipedia/commons/e/e5/Tampak_Depan_Gereja_Katedral_Bandung.png,-6.9148386,107.6106794
1,Museum Perangko,Budaya,Jakarta,5000,4.4,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/National_emblem_of_Indonesia_Garuda_Pancasila.svg/langid-960px-National_emblem_of_Indonesia_Garuda_Pancasila.svg.png,-6.3041701,106.9017984
4,Pemandian Air Panas Cimanggu,Cagar Alam,Bandung,23000,3.9,https://picsum.photos/seed/PemandianAirPanasCimanggu/400/250,,
1,Freedom Library,Budaya,Jakarta,0,5.0,https://upload.wikimedia.org/wikipedia/commons/4/43/PresMedalFreedom.jpg,-6.212961,106.8298858
3,Museum Joang 45,Budaya,Jakarta,2000,4.0,https://upload.wikimedia.org/wikipedia/commons/d/d0/Gedung_Joang_45.jpg,-6.1862362,106.8366544
5,Bunker Kaliadem Merapi,Cagar Alam,Yogyakarta,3000,4.5,https://picsum.photos/seed/BunkerKaliademMerapi/400/250,,
5,Tafso Barn,Cagar Alam,Bandung,0,4.2,https://picsum.photos/seed/TafsoBarn/400/250,,
5,Lawangwangi Creative Space,Taman Hiburan,Bandung,0,4.4,https://picsum.photos/seed/LawangwangiCreativeSpace/400/250,-6.8476429,107.6275129
1,Tebing Karaton,Cagar Alam,Bandung,15000,4.5,https://upload.wikimedia.org/wikipedia/id/9/9d/20140730_tebing_keraton.jpg,,
4,Bukit Bintang,Cagar Alam,Bandung,25000,4.6,https://upload.wikimedia.org/wikipedia/commons/e/e7/Bukit_bintang_from_kl_monorail_2009.jpg,,
1,Istana Negara Republik Indonesia,Budaya,Jakarta,0,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Insignia_of_the_Indonesian_National_Police.svg/langid-960px-Insignia_of_the_Indonesian_National_Police.svg.png,,
1,Dago Dreampark,Taman Hiburan,Bandung,40000,4.2,https://picsum.photos/seed/DagoDreampark/400/250,-6.8476037,107.6254233
1,Saung Angklung Mang Udjo,Budaya,Bandung,75000,4.7,https://upload.wikimedia.org/wikipedia/commons/e/e0/Saung_Angklung_Udjo.JPG,,
2,Surabaya Museum (Gedung Siola),Budaya,Surabaya,0,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Tunjungan_Siola_di_2022.jpg/3840px-Tunjungan_Siola_di_2022.jpg,,
4,Kenjeran Park,Taman Hiburan,Surabaya,35000,4.2,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Unit_Trans_Semanggi_Suroboyo_K3L_di_Kenpark_%28Desember_2022%29.jpg/3840px-Unit_Trans_Semanggi_Suroboyo_K3L_di_Kenpark_%28Desember_2022%29.jpg,-7.2498534,112.8001912
1,Kampoeng Djadhoel Semarang,Budaya,Semarang,10000,4.7,https://picsum.photos/seed/KampoengDjadhoelSemarang/400/250,,
1,Curug Bugbrug,Cagar Alam,Bandung,7500,4.3,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Curug_Bugbrug.jpg/3840px-Curug_Bugbrug.jpg,-6.7975673,107.5783554
1,Babakan Siliwangi City Forest Path Bandung,Cagar Alam,Bandung,0,4.6,https://picsum.photos/seed/BabakanSiliwangiCityForestPathBandung/400/250,,
1,Kampoeng Rawa,Cagar Alam,Semarang,3000,4.5,https://upload.wikimedia.org/wikipedia/commons/e/e2/Rawa_Pening_Central_Java.jpg,,
3,Pasar Petak Sembilan,Pusat Perbelanjaan,Jakarta,0,4.4,https://upload.wikimedia.org/wikipedia/commons/2/23/StasiunSurabayaPasarturi.jpg,,
4,Setu Babakan,Budaya,Jakarta,0,4.4,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Setu_Babakan.jpg/3840px-Setu_Babakan.jpg,-6.3419991,106.8203244
4,Observatorium Bosscha,Cagar Alam,Bandung,25000,4.5,https://upload.wikimedia.org/wikipedia/commons/7/7f/Bosscha_001.JPG,-6.8244765,107.61602
1,Taman Keputran,Taman Hiburan,Surabaya,0,4.3,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Yogyakarta_Sultanate_Hamengkubhuwono_X_Emblem.svg/langid-500px-Yogyakarta_Sultanate_Hamengkubhuwono_X_Emblem.svg.png,-7.2732055,112.744145
5,Candi Ratu Boko,Budaya,Yogyakarta,75000,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Kraton_Ratu_Boko_%28Ratu_Boko_Temple%29_in_Yogyakarta%2C_Indonesia_03.jpg/3840px-Kraton_Ratu_Boko_%28Ratu_Boko_Temple%29_in_Yogyakarta%2C_Indonesia_03.jpg,-7.7779947,110.4940445
1,Blue Lagoon Jogja,Taman Hiburan,Yogyakarta,10000,4.3,https://picsum.photos/seed/BlueLagoonJogja/400/250,,
1,Situ Patenggang,Cagar Alam,Bandung,20000,4.5,https://upload.wikimedia.org/wikipedia/commons/4/43/Junghuhn_See_Telaga_Patengan_auf_Java.jpg,-7.1652597,107.3697821
5,Wisata Mangrove Tapak,Cagar Alam,Semarang,5000,4.3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Bali_Barat_mangroves.jpg/3840px-Bali_Barat_mangroves.jpg,,
5,Sam Poo Kong Temple,Budaya,Semarang,35000,4.5,https://upload.wikimedia.org/wikipedia/commons/8/81/Sam_Po_Kong_Temple_Semarang_Indonesia.jpg,,
4,Water Park Bandung Indah,Taman Hiburan,Bandung,50000,4.0,https://upload.wikimedia.org/wikipedia/id/a/a0/OPI_Mall_logo.png,,
1,Perkebunan Teh Malabar,Cagar Alam,Bandung,5000,4.4,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Gunung_Malabar.jpg/3840px-Gunung_Malabar.jpg,,
1,Kampung Wisata Taman Sari,Taman Hiburan,Yogyakarta,5000,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Indonesia_-_Java_-_Yogyakarta_-_Taman_Sari.jpg/3840px-Indonesia_-_Java_-_Yogyakarta_-_Taman_Sari.jpg,,
1,Rumah Sipitung,Budaya,Jakarta,5000,4.5,https://picsum.photos/seed/RumahSipitung/400/250,,
2,Gunung Papandayan,Cagar Alam,Bandung,30000,4.6,https://upload.wikimedia.org/wikipedia/commons/5/50/Indonesia_-_papandayan_4.jpg,-7.2928617,107.6766487
1,Jembatan Pasupati,Taman Hiburan,Bandung,0,4.6,https://upload.wikimedia.org/wikipedia/commons/6/67/Bandung_Pasupati_Skyline.jpg,-6.8991314,107.6067077
3,Kampung Batik Gedong Semarang,Budaya,Semarang,0,4.4,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Borobudur%2C_Java%2C_Indonesia%2C_20220817_1016_8757.jpg/3840px-Borobudur%2C_Java%2C_Indonesia%2C_20220817_1016_8757.jpg,-6.968264,110.431876
4,Pantai Ria Kenjeran,Bahari,Surabaya,15000,4.2,https://upload.wikimedia.org/wikipedia/commons/8/8b/Locator_Kecamatan_Kenjeran_di_Kota_Surabaya.png,-7.2466208,112.8003445
2,Kawah Putih,Cagar Alam,Bandung,81000,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Kawah_Putih_Lake_from_the_viewing_platform%2C_Bandung_Regency%2C_2014-08-21.jpg/3840px-Kawah_Putih_Lake_from_the_viewing_platform%2C_Bandung_Regency%2C_2014-08-21.jpg,-7.1661181,107.4022669
4,Mall Thamrin City,Pusat Perbelanjaan,Jakarta,0,4.4,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Interior_Thamrin_City%2C_2025.jpg/1920px-Interior_Thamrin_City%2C_2025.jpg,-6.1944082,106.8145468
1,Pantai Drini,Bahari,Yogyakarta,10000,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Pantai_Drini_Top_View.jpg/3840px-Pantai_Drini_Top_View.jpg,-8.1380974,110.5783985
5,Hutan Pinus Pengger,Taman Hiburan,Yogyakarta,3000,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Big_Stone_at_Hutan_Pinus_Pengger_Jogja.jpg/3840px-Big_Stone_at_Hutan_Pinus_Pengger_Jogja.jpg,,
2,Pantai Timang,Bahari,Yogyakarta,10000,4.7,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Gondala_pantai_Timang_-_Gunung_Kidul%2C_DIY.jpg/3840px-Gondala_pantai_Timang_-_Gunung_Kidul%2C_DIY.jpg,-8.1756475,110.6632846
2,Kota Lama Semarang,Budaya,Semarang,0,4.7,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Lawang_Sewu_in_Semarang_City.jpg/3840px-Lawang_Sewu_in_Semarang_City.jpg,-6.96723,110.4268983
2,Pulau Semak Daun,Bahari,Jakarta,40000,4.0,https://upload.wikimedia.org/wikipedia/commons/5/5f/Snorkeling.jpg,,
1,Heha Sky View,Taman Hiburan,Yogyakarta,15000,4.4,https://picsum.photos/seed/HehaSkyView/400/250,-7.8491296,110.4782259
2,Candi Borobudur,Budaya,Yogyakarta,50000,4.7,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Pradaksina.jpg/3840px-Pradaksina.jpg,,
2,Waterpark Kenjeran Surabaya,Taman Hiburan,Surabaya,35000,4.1,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Visual_K2_Trans_Jatim_Tribhuwana.jpg/3840px-Visual_K2_Trans_Jatim_Tribhuwana.jpg,,
3,Wisata Agro Edukatif Istana Susu Cibugary,Taman Hiburan,Jakarta,35000,4.5,https://picsum.photos/seed/WisataAgroEdukatifIstanaSusuCibugary/400/250,,
2,Curug Luhur Waterfall,Cagar Alam,Bandung,5000,4.2,https://upload.wikimedia.org/wikipedia/commons/5/52/Curug-ngumpet.jpg,,
2,Grand Indonesia Mall,Pusat Perbelanjaan,Jakarta,0,4.7,https://upload.wikimedia.org/wikipedia/commons/b/b4/Inside_of_Grand_Indonesia.jpg,-6.1957601,106.8214547
1,Monumen Serangan Umum 1 Maret,Taman Hiburan,Yogyakarta,3000,4.6,https://upload.wikimedia.org/wikipedia/commons/c/cf/Munumen_Serangan_Umum_1_Maret_1949.jpg,,
1,Farm House Susu Lembang,Taman Hiburan,Bandung,30000,4.4,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Gunung_Batu.jpg/3840px-Gunung_Batu.jpg,,
2,Curug Aseupan,Cagar Alam,Bandung,10000,4.7,https://upload.wikimedia.org/wikipedia/commons/8/84/Gunung_Aseupan_dilihat_dari_sisi_utara_tahun_2025_%28cropped%29.jpg,,
1,Kidzania,Taman Hiburan,Jakarta,185000,4.6,https://picsum.photos/seed/Kidzania/400/250,-6.2243598,106.8095186
5,Wisata Alam Wana Wisata Penggaron,Cagar Alam,Semarang,10000,4.1,https://picsum.photos/seed/WisataAlamWanaWisataPenggaron/400/250,,
1,Jembatan Kota Intan,Budaya,Jakarta,0,4.3,https://upload.wikimedia.org/wikipedia/commons/5/5b/COLLECTIE_TROPENMUSEUM_Dubbele_ophaalbrug_%28Hoenderpasarbrug%29_Batavia_TMnr_10014923.jpg,-6.1312459,106.8105591
5,Sudut Pandang Bandung,Taman Hiburan,Bandung,50000,4.6,https://upload.wikimedia.org/wikipedia/id/f/f7/Suara_dari_Dilan.jpg,,
4,Bunker Kaliadem Merapi,Cagar Alam,Yogyakarta,3000,4.5,https://picsum.photos/seed/BunkerKaliademMerapi/400/250,,
3,Pasar Kebon Empring Bintaran,Pusat Perbelanjaan,Yogyakarta,0,4.4,https://picsum.photos/seed/PasarKebonEmpringBintaran/400/250,,
2,Taman Begonia,Cagar Alam,Bandung,10000,4.4,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/DJI_0128_Bali_Botanic_Garden.jpg/3840px-DJI_0128_Bali_Botanic_Garden.jpg,,
3,Dusun Bambu,Taman Hiburan,Bandung,25000,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Desa_Sade%2C_Lombok.jpg/3840px-Desa_Sade%2C_Lombok.jpg,-6.7899841,107.5786457
1,Gembira Loka Zoo,Cagar Alam,Yogyakarta,60000,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Gembira_Loka_Zoo_in_Yogyakarta.jpg/3840px-Gembira_Loka_Zoo_in_Yogyakarta.jpg,-7.8055165,110.3970178
4,Goa Cerme,Cagar Alam,Yogyakarta,3000,4.4,https://picsum.photos/seed/GoaCerme/400/250,-7.9846382,110.3773506
5,Museum Perangko,Budaya,Jakarta,5000,4.4,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/National_emblem_of_Indonesia_Garuda_Pancasila.svg/langid-960px-National_emblem_of_Indonesia_Garuda_Pancasila.svg.png,-6.3041701,106.9017984
3,Taman Suropati,Taman Hiburan,Jakarta,0,4.6,https://upload.wikimedia.org/wikipedia/commons/d/da/Taman_Suropati_%281%29.jpg,-6.1994133,106.8326256
1,Bandros City Tour,Budaya,Bandung,40000,4.4,https://upload.wikimedia.org/wikipedia/commons/2/2b/Perjalanan_Bus_Bandros.jpg,,
1,Goa Jomblang,Cagar Alam,Yogyakarta,500000,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Jomblang_Cave_-_Indonesia_04.jpg/3840px-Jomblang_Cave_-_Indonesia_04.jpg,-8.0286285,110.6382419
4,Taman Jomblo,Taman Hiburan,Bandung,10000,4.1,https://picsum.photos/seed/TamanJomblo/400/250,-6.8981221,107.6092198
3,Watu Gunung Ungaran,Cagar Alam,Semarang,25000,4.4,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mount_Bromo_at_sunrise%2C_showing_its_volcanoes_and_Mount_Semeru_%28background%29.jpg,,
5,Watu Gunung Ungaran,Cagar Alam,Semarang,25000,4.4,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mount_Bromo_at_sunrise%2C_showing_its_volcanoes_and_Mount_Semeru_%28background%29.jpg,,
2,Taman Flora Bratang Surabaya,Taman Hiburan,Surabaya,0,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/01_Papan_Nama_Terminal_Bratang.jpg/3840px-01_Papan_Nama_Terminal_Bratang.jpg,,
1,Gereja Tiberias Indonesia Bandung,Tempat Ibadah,Bandung,0,4.9,https://upload.wikimedia.org/wikipedia/commons/6/6c/Gereja_Tiberias_Indonesia_Boulevard_Utara_Jakarta.jpg,,
2,Bukit Gantole Cililin,Cagar Alam,Bandung,0,4.4,https://picsum.photos/seed/BukitGantoleCililin/400/250,,
4,Peta Park,Taman Hiburan,Bandung,15000,4.3,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Linkin_Park_-_From_Zero_Lead_Press_Photo_-_James_Minchin_III.jpg/3840px-Linkin_Park_-_From_Zero_Lead_Press_Photo_-_James_Minchin_III.jpg,-6.9317342,107.5883194
5,Perpustakaan Nasional,Budaya,Jakarta,0,4.7,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/LOGO-PERPUSNAS.svg/langid-1920px-LOGO-PERPUSNAS.svg.png,-6.1806956,106.8264664
5,Taman Situ Lembang,Taman Hiburan,Jakarta,0,4.5,https://upload.wikimedia.org/wikipedia/commons/3/34/Taman_Situ_Lembang.jpg,-6.1978547,106.8342762
5,Ciwangun Indah Camp Official,Cagar Alam,Bandung,10000,4.3,https://picsum.photos/seed/CiwangunIndahCampOfficial/400/250,,
1,GPIB Immanuel Semarang (Gereja Blenduk),Tempat Ibadah,Semarang,0,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Exterior_of_Blenduk_Church%2C_Semarang%2C_2014-06-18.jpg/3840px-Exterior_of_Blenduk_Church%2C_Semarang%2C_2014-06-18.jpg,,
4,Glamping Lakeside Rancabali,Taman Hiburan,Bandung,30000,4.4,https://upload.wikimedia.org/wikipedia/commons/4/43/Junghuhn_See_Telaga_Patengan_auf_Java.jpg,,
4,Kebun Binatang Bandung,Cagar Alam,Bandung,20000,4.0,https://upload.wikimedia.org/wikipedia/commons/0/0f/Bandung_Zoo_main_gate.JPG,-6.8911349,107.6069218
1,Taman Pintar Yogyakarta,Taman Hiburan,Yogyakarta,6000,4.5,https://upload.wikimedia.org/wikipedia/commons/f/fb/Taman_Pintar_Yogyakarta.jpg,-7.8010497,110.3676457
1,Klenteng Sanggar Agung,Budaya,Surabaya,10000,4.5,https://upload.wikimedia.org/wikipedia/commons/1/10/Giant_She_Mien_Fo_Statue_at_Sanggar_Agung_Temple%2C_Surabaya%2C_Indonesia.jpg,-7.2472279,112.8023036
5,Grand Indonesia Mall,Pusat Perbelanjaan,Jakarta,0,4.7,https://upload.wikimedia.org/wikipedia/commons/b/b4/Inside_of_Grand_Indonesia.jpg,-6.1957601,106.8214547
1,Pulau Pramuka,Bahari,Jakarta,5000,4.2,https://upload.wikimedia.org/wikipedia/commons/7/74/Dermaga_Pulau_Pramuka.jpg,-5.7457903,106.6137136
4,Pantai Ngandong,Bahari,Yogyakarta,10000,4.5,https://upload.wikimedia.org/wikipedia/commons/b/b3/Dusk_till_dawn_%28cropped%29.jpg,-8.1465322,110.6054994
4,Taman Sejarah Bandung,Budaya,Bandung,0,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Taman_Balai_Kota_Bandung.jpg/3840px-Taman_Balai_Kota_Bandung.jpg,-6.910367,107.6103563
4,Taman Ismail Marzuki,Budaya,Jakarta,5000,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Plaza_Taman_Ismail_Marzuki.jpg/3840px-Plaza_Taman_Ismail_Marzuki.jpg,-6.189155,106.8398854
2,Roemah Seni Sarasvati,Budaya,Bandung,0,4.4,https://picsum.photos/seed/RoemahSeniSarasvati/400/250,,
5,Jakarta Aquarium dan Safari,Taman Hiburan,Jakarta,185000,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Tanjung_Duren_Transjakarta_BRT_Station_towards_Pluit%2C_2023.jpg/3840px-Tanjung_Duren_Transjakarta_BRT_Station_towards_Pluit%2C_2023.jpg,,
2,Taman Lalu Lintas Ade Irma Suryani Nasution,Taman Hiburan,Bandung,7000,4.4,https://upload.wikimedia.org/wikipedia/commons/e/e1/Lokomotif_Bima_Kunting_1_di_Taman_Lalu_Lintas_Bandung_2018.png,,
5,Tebing Karaton,Cagar Alam,Bandung,15000,4.5,https://upload.wikimedia.org/wikipedia/id/9/9d/20140730_tebing_keraton.jpg,,
2,Museum Nike Ardilla,Budaya,Bandung,0,4.6,https://upload.wikimedia.org/wikipedia/id/e/e9/Nike_Ardilla.jpg,-6.9405148,107.6725146
5,Kawasan Wisata Sosrowijayan,Pusat Perbelanjaan,Yogyakarta,0,4.0,https://picsum.photos/seed/KawasanWisataSosrowijayan/400/250,,
1,Watu Mabur Mangunan,Cagar Alam,Yogyakarta,2500,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Pandansimo_Bridge_view_toward_Bantul.jpg/3840px-Pandansimo_Bridge_view_toward_Bantul.jpg,,
1,Semarang Chinatown,Budaya,Semarang,30000,4.5,https://upload.wikimedia.org/wikipedia/id/5/5d/Gedung_Depan_SMP_PL_Domenico_Savio.jpg,-6.9748863,110.4251185
3,Heha Sky View,Taman Hiburan,Yogyakarta,15000,4.4,https://picsum.photos/seed/HehaSkyView/400/250,-7.8491296,110.4782259
2,The Escape Hunt,Taman Hiburan,Jakarta,70000,4.4,https://upload.wikimedia.org/wikipedia/commons/d/db/Kurt_Russell_by_Gage_Skidmore_2.jpg,,
1,Taman Lapangan Banteng,Taman Hiburan,Jakarta,0,4.7,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Central_Jakarta_-_Lapangan_Banteng_%282025%29_-_img_01.jpg/3840px-Central_Jakarta_-_Lapangan_Banteng_%282025%29_-_img_01.jpg,-6.1702606,106.8349122
4,Museum Basoeki Abdullah,Budaya,Jakarta,1000,4.6,https://upload.wikimedia.org/wikipedia/id/0/04/Basuki_abdullah.jpeg,,
1,Museum Nike Ardilla,Budaya,Bandung,0,4.6,https://upload.wikimedia.org/wikipedia/id/e/e9/Nike_Ardilla.jpg,-6.9405148,107.6725146
5,Taman Ismail Marzuki,Budaya,Jakarta,5000,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Plaza_Taman_Ismail_Marzuki.jpg/3840px-Plaza_Taman_Ismail_Marzuki.jpg,-6.189155,106.8398854
1,Monumen Batik Yogyakarta,Budaya,Yogyakarta,40000,4.5,https://upload.wikimedia.org/wikipedia/id/4/4a/Monumen_Yogya_Kembali.JPG,,
1,Gereja Katedral,Tempat Ibadah,Jakarta,0,4.8,https://upload.wikimedia.org/wikipedia/commons/e/e0/Jakarta_Indonesia_Jakarta-Cathedral-10.jpg,-6.1692046,106.8332373
1,Candi Sewu,Budaya,Yogyakarta,50000,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Candi_Sewu_viewed_from_the_south%2C_23_November_2013.jpg/3840px-Candi_Sewu_viewed_from_the_south%2C_23_November_2013.jpg,,
3,Masjid Agung Trans Studio Bandung,Tempat Ibadah,Bandung,0,4.8,https://picsum.photos/seed/MasjidAgungTransStudioBandung/400/250,-6.9259196,107.635428
4,Pantai Nguluran,Bahari,Yogyakarta,10000,4.1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Flora_Indonesia.jpg/3840px-Flora_Indonesia.jpg,,
1,Museum Sepuluh Nopember Kota Surabaya,Budaya,Surabaya,5000,4.7,https://picsum.photos/seed/MuseumSepuluhNopemberKotaSurabaya/400/250,-7.2454453,112.7378996
3,Jakarta Planetarium,Taman Hiburan,Jakarta,12000,4.1,https://upload.wikimedia.org/wikipedia/commons/8/81/Planetarium_dan_Observatorium_Jakarta_%28Januari_2025%29.jpg,-6.1901222,106.8391385
3,Museum De Javasche Bank,Budaya,Surabaya,5000,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Bank_Indonesia_Lama.jpg/3840px-Bank_Indonesia_Lama.jpg,-7.2352686,112.7367785
